day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;14800;KELP;2022;28;;;;;2025;-28;;;;;2023.5;234.0
-1;14900;RAINFOREST_RESIN;10000;0;9995;26;;;10005;-26;;;;;10002.5;351.0
-1;14900;KELP;2023;4;2022;26;;;2025;-26;;;;;2024.0;351.0
-1;15000;RAINFOREST_RESIN;9998;1;9995;25;;;10005;-25;;;;;10001.5;347.0
-1;15000;KELP;2024;0;2022;25;;;2025;-25;;;;;2024.5;347.0
-1;15100;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;278.0
-1;15100;KELP;2022;27;;;;;2025;-22;;;;;2023.5;278.0
-1;15200;RAINFOREST_RESIN;9998;6;9995;27;;;10005;-27;;;;;10001.5;311.5
-1;15200;KELP;2022;26;;;;;2025;-27;;;;;2023.5;311.5
-1;15300;RAINFOREST_RESIN;9995;26;;;;;10002;-1;10005;-26;;;9998.5;227.0
-1;15300;KELP;2022;26;;;;;2024;-4;2025;-26;;;2023.0;227.0
-1;15400;RAINFOREST_RESIN;9996;2;9995;28;;;9998;-2;10004;-2;10005;-28;9997.0;211.5
-1;15400;KELP;2022;35;;;;;2025;-30;;;;;2023.5;211.5
-1;15500;RAINFOREST_RESIN;10002;0;9996;2;9995;29;10004;-2;10005;-29;;;10003.0;330.0
-1;15500;KELP;2022;31;;;;;2024;-8;2025;-31;;;2023.0;330.0
-1;15600;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;283.5
-1;15600;KELP;2022;31;;;;;2025;-26;;;;;2023.5;283.5
-1;15700;RAINFOREST_RESIN;10002;0;9996;1;9995;24;10004;-1;10005;-24;;;10003.0;344.5
-1;15700;KELP;2022;25;;;;;2025;-25;;;;;2023.5;344.5
-1;15800;RAINFOREST_RESIN;9998;10;9996;2;9995;20;10004;-2;10005;-20;;;10001.0;379.5
-1;15800;KELP;2025;0;2022;22;;;2026;-22;;;;;2025.5;379.5
-1;15900;RAINFOREST_RESIN;9996;2;9995;29;;;10000;-12;10004;-2;10005;-29;9998.0;250.5
-1;15900;KELP;2023;31;;;;;2024;-6;2025;-2;2026;-31;2023.5;250.5
-1;16000;RAINFOREST_RESIN;9996;2;9995;27;;;10002;-6;10004;-2;10005;-27;9999.0;290.0
-1;16000;KELP;2023;29;;;;;2025;-2;2026;-29;;;2024.0;290.0
-1;16100;RAINFOREST_RESIN;9995;21;;;;;10000;-4;10002;-10;10005;-21;9997.5;198.0
-1;16100;KELP;2022;21;;;;;2023;-8;2026;-21;;;2022.5;198.0
-1;16200;RAINFOREST_RESIN;9995;24;;;;;9998;-2;10005;-24;;;9996.5;169.0
-1;16200;KELP;2022;24;;;;;2023;-4;2026;-24;;;2022.5;169.0
-1;16300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;-1;10005;-22;;;10000.0;348.0
-1;16300;KELP;2023;2;2022;23;;;2026;-23;;;;;2024.5;348.0
-1;16400;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-3;10004;-2;10005;-30;9999.0;322.0
-1;16400;KELP;2023;2;2022;30;;;2026;-32;;;;;2024.5;322.0
-1;16500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;-7;10004;-2;10005;-21;9999.0;322.0
-1;16500;KELP;2023;2;2022;21;;;2026;-23;;;;;2024.5;322.0
-1;16600;RAINFOREST_RESIN;9998;4;9996;2;9995;28;10004;-2;10005;-28;;;10001.0;284.0
-1;16600;KELP;2022;30;;;;;2023;-4;2026;-30;;;2022.5;284.0
-1;16700;RAINFOREST_RESIN;10002;0;9995;26;;;10005;-26;;;;;10003.5;490.5
-1;16700;KELP;2025;0;2022;26;;;2026;-26;;;;;2025.5;490.5
-1;16800;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;354.0
-1;16800;KELP;2022;26;;;;;2026;-26;;;;;2024.0;354.0
-1;16900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;377.0
-1;16900;KELP;2023;1;2022;25;;;2026;-26;;;;;2024.5;377.0
-1;17000;RAINFOREST_RESIN;9998;9;9995;29;;;10005;-29;;;;;10001.5;422.0
-1;17000;KELP;2023;29;;;;;2026;-29;;;;;2024.5;422.0
-1;17100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;-2;10005;-21;;;10000.0;377.0
-1;17100;KELP;2023;23;;;;;2026;-23;;;;;2024.5;377.0
-1;17200;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;-2;10005;-22;;;10001.0;407.0
-1;17200;KELP;2023;24;;;;;2026;-24;;;;;2024.5;407.0
-1;17300;RAINFOREST_RESIN;9996;2;9995;23;;;10002;-9;10004;-2;10005;-23;9999.0;324.0
-1;17300;KELP;2023;25;;;;;2025;-6;2026;-25;;;2024.0;324.0
-1;17400;RAINFOREST_RESIN;10000;0;9998;7;9995;28;10005;-28;;;;;10002.5;454.0
-1;17400;KELP;2024;0;2023;28;;;2026;-28;;;;;2025.0;454.0
-1;17500;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;394.0
-1;17500;KELP;2023;26;;;;;2027;-26;;;;;2025.0;394.0
-1;17600;RAINFOREST_RESIN;9998;6;9995;30;;;10005;-30;;;;;10001.5;410.0
-1;17600;KELP;2023;30;;;;;2026;-30;;;;;2024.5;410.0
-1;17700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;413.5
-1;17700;KELP;2025;0;2023;29;;;2026;-29;;;;;2025.5;413.5
-1;17800;RAINFOREST_RESIN;9996;2;9995;24;;;10002;-5;10004;-2;10005;-24;9999.0;350.5
-1;17800;KELP;2023;26;;;;;2026;-2;2027;-24;;;2024.5;350.5
-1;17900;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;394.0
-1;17900;KELP;2023;23;;;;;2027;-23;;;;;2025.0;394.0
-1;18000;RAINFOREST_RESIN;9996;2;9995;25;;;10004;-2;10005;-25;;;10000.0;374.5
-1;18000;KELP;2023;27;;;;;2026;-27;;;;;2024.5;374.5
-1;18100;RAINFOREST_RESIN;9995;20;;;;;10005;-20;;;;;10000.0;394.0
-1;18100;KELP;2023;20;;;;;2027;-20;;;;;2025.0;394.0
-1;18200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;416.0
-1;18200;KELP;2024;21;;;;;2027;-26;;;;;2025.5;416.0
-1;18300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;394.0
-1;18300;KELP;2023;25;;;;;2027;-25;;;;;2025.0;394.0
-1;18400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;394.0
-1;18400;KELP;2024;25;;;;;2026;-5;2027;-25;;;2025.0;394.0
-1;18500;RAINFOREST_RESIN;9995;29;;;;;10000;-4;10005;-29;;;9997.5;307.0
-1;18500;KELP;2024;29;;;;;2025;-4;2027;-29;;;2024.5;307.0
-1;18600;RAINFOREST_RESIN;10002;0;9995;20;;;10005;-20;;;;;10003.5;484.5
-1;18600;KELP;2024;20;;;;;2026;-5;2027;-20;;;2025.0;484.5
-1;18700;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;420.0
-1;18700;KELP;2024;22;;;;;2027;-22;;;;;2025.5;420.0
-1;18800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;420.0
-1;18800;KELP;2024;28;;;;;2027;-28;;;;;2025.5;420.0
-1;18900;RAINFOREST_RESIN;9998;2;9995;22;;;10005;-22;;;;;10001.5;457.5
-1;18900;KELP;2024;22;;;;;2027;-22;;;;;2025.5;457.5
-1;19000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;422.0
-1;19000;KELP;2024;18;;;;;2027;-28;;;;;2025.5;422.0
-1;19100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;422.0
-1;19100;KELP;2024;28;;;;;2027;-28;;;;;2025.5;422.0
-1;19200;RAINFOREST_RESIN;9996;1;9995;20;;;9998;-2;10004;-1;10005;-20;9997.0;346.0
-1;19200;KELP;2024;21;;;;;2027;-21;;;;;2025.5;346.0
-1;19300;RAINFOREST_RESIN;9996;2;9995;21;;;10004;-2;10005;-21;;;10000.0;428.0
-1;19300;KELP;2024;23;;;;;2027;-23;;;;;2025.5;428.0
-1;19400;RAINFOREST_RESIN;9995;26;;;;;10005;-26;;;;;10000.0;403.0
-1;19400;KELP;2023;26;;;;;2027;-26;;;;;2025.0;403.0
-1;19500;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;428.0
-1;19500;KELP;2024;23;;;;;2027;-23;;;;;2025.5;428.0
-1;19600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;428.0
-1;19600;KELP;2024;2;2023;27;;;2027;-29;;;;;2025.5;428.0
-1;19700;RAINFOREST_RESIN;10002;0;9996;2;9995;30;10004;-2;10005;-30;;;10003.0;483.0
-1;19700;KELP;2024;31;;;;;2026;-7;2027;-32;;;2025.0;483.0
-1;19800;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;430.0
-1;19800;KELP;2024;31;;;;;2027;-31;;;;;2025.5;430.0
-1;19900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;430.0
-1;19900;KELP;2024;32;;;;;2027;-32;;;;;2025.5;430.0
-1;20000;RAINFOREST_RESIN;9995;27;;;;;10002;-4;10005;-27;;;9998.5;391.0
-1;20000;KELP;2024;2;2023;27;;;2027;-27;;;;;2025.5;391.0
-1;20100;RAINFOREST_RESIN;10002;0;9996;1;9995;30;10004;-1;10005;-30;;;10003.0;432.0
-1;20100;KELP;2023;31;;;;;2025;-4;2027;-31;;;2024.0;432.0
-1;20200;RAINFOREST_RESIN;9995;29;;;;;9998;-2;10005;-29;;;9996.5;318.0
-1;20200;KELP;2023;29;;;;;2027;-29;;;;;2025.0;318.0
-1;20300;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;434.0
-1;20300;KELP;2024;26;;;;;2027;-27;;;;;2025.5;434.0
-1;20400;RAINFOREST_RESIN;9996;1;9995;28;;;10000;-4;10004;-1;10005;-28;9998.0;332.0
-1;20400;KELP;2024;30;;;;;2025;-4;2027;-29;;;2024.5;332.0
-1;20500;RAINFOREST_RESIN;10000;0;9996;2;9995;30;10004;-2;10005;-30;;;10002.0;501.0
-1;20500;KELP;2025;0;2024;7;2023;30;2027;-32;;;;;2026.0;501.0
-1;20600;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;409.0
-1;20600;KELP;2023;28;;;;;2027;-28;;;;;2025.0;409.0
-1;20700;RAINFOREST_RESIN;10002;0;10000;0;9998;4;10005;-22;;;;;10003.5;507.0
-1;20700;KELP;2025;0;2023;22;;;2027;-22;;;;;2026.0;507.0
-1;20800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;431.0
-1;20800;KELP;2024;2;2023;22;;;2027;-24;;;;;2025.5;431.0
-1;20900;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;470.5
-1;20900;KELP;2026;0;2023;23;;;2027;-23;;;;;2026.5;470.5
-1;21000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;431.5
-1;21000;KELP;2024;28;;;;;2027;-28;;;;;2025.5;431.5
-1;21100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;431.5
-1;21100;KELP;2024;2;2023;22;;;2027;-24;;;;;2025.5;431.5
-1;21200;RAINFOREST_RESIN;9995;22;;;;;9998;-2;10005;-22;;;9996.5;374.0
-1;21200;KELP;2024;22;;;;;2027;-22;;;;;2025.5;374.0
-1;21300;RAINFOREST_RESIN;9996;1;9995;29;;;10002;-7;10004;-1;10005;-29;9999.0;440.5
-1;21300;KELP;2024;1;2023;29;;;2027;-30;;;;;2025.5;440.5
-1;21400;RAINFOREST_RESIN;9995;28;;;;;10005;-28;;;;;10000.0;465.5
-1;21400;KELP;2024;28;;;;;2027;-28;;;;;2025.5;465.5
-1;21500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;-1;10005;-20;;;10000.0;502.5
-1;21500;KELP;2026;0;2024;21;;;2027;-21;;;;;2026.5;502.5
-1;21600;RAINFOREST_RESIN;10002;0;9996;2;9995;25;10004;-2;10005;-25;;;10003.0;530.5
-1;21600;KELP;2024;27;;;;;2027;-2;2028;-25;;;2025.5;530.5
-1;21700;RAINFOREST_RESIN;9998;8;9996;2;9995;29;10004;-2;10005;-29;;;10001.0;508.5
-1;21700;KELP;2024;31;;;;;2027;-31;;;;;2025.5;508.5
-1;21800;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;509.0
-1;21800;KELP;2024;24;;;;;2028;-24;;;;;2026.0;509.0
-1;21900;RAINFOREST_RESIN;10002;0;9996;1;9995;21;10004;-1;10005;-21;;;10003.0;545.0
-1;21900;KELP;2024;22;;;;;2028;-22;;;;;2026.0;545.0
-1;22000;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;515.0
-1;22000;KELP;2024;21;;;;;2028;-21;;;;;2026.0;515.0
-1;22100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;-7;10004;-2;10005;-22;9999.0;492.0
-1;22100;KELP;2024;23;;;;;2027;-24;;;;;2025.5;492.0
-1;22200;RAINFOREST_RESIN;9998;6;9996;1;9995;20;10004;-1;10005;-20;;;10001.0;512.0
-1;22200;KELP;2024;21;;;;;2027;-21;;;;;2025.5;512.0
-1;22300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;-1;10005;-28;;;10000.0;474.0
-1;22300;KELP;2023;29;;;;;2026;-1;2027;-28;;;2024.5;474.0
-1;22400;RAINFOREST_RESIN;9996;2;9995;27;;;9998;-2;10004;-2;10005;-27;9997.0;443.0
-1;22400;KELP;2023;29;;;;;2026;-29;;;;;2024.5;443.0
-1;22500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;481.5
-1;22500;KELP;2023;31;;;;;2026;-31;;;;;2024.5;481.5
-1;22600;RAINFOREST_RESIN;10000;0;9998;6;9996;2;10004;-2;10005;-20;;;10002.0;494.0
-1;22600;KELP;2024;0;2023;26;;;2026;-22;;;;;2025.0;494.0
-1;22700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;478.5
-1;22700;KELP;2023;25;;;;;2026;-26;;;;;2024.5;478.5
-1;22800;RAINFOREST_RESIN;9996;1;9995;27;;;9998;-4;10004;-1;10005;-27;9997.0;462.0
-1;22800;KELP;2023;27;;;;;2026;-28;;;;;2024.5;462.0
-1;22900;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-8;10004;-2;10005;-30;9999.0;476.0
-1;22900;KELP;2023;2;2022;30;;;2026;-32;;;;;2024.5;476.0
-1;23000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;-1;10005;-21;;;10000.0;477.0
-1;23000;KELP;2022;22;;;;;2026;-22;;;;;2024.0;477.0
-1;23100;RAINFOREST_RESIN;9998;8;9995;23;;;10005;-23;;;;;10001.5;493.5
-1;23100;KELP;2023;23;;;;;2026;-23;;;;;2024.5;493.5
-1;23200;RAINFOREST_RESIN;9998;5;9996;2;9995;29;10004;-2;10005;-29;;;10001.0;477.5
-1;23200;KELP;2023;2;2022;29;;;2024;-6;2026;-31;;;2023.5;477.5
-1;23300;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;487.5
-1;23300;KELP;2023;30;;;;;2026;-30;;;;;2024.5;487.5
-1;23400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;487.5
-1;23400;KELP;2023;30;;;;;2026;-30;;;;;2024.5;487.5
-1;23500;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;-2;10005;-28;;;10001.0;486.0
-1;23500;KELP;2023;29;;;;;2025;-4;2026;-30;;;2024.0;486.0
-1;23600;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;479.0
-1;23600;KELP;2022;27;;;;;2026;-27;;;;;2024.0;479.0
-1;23700;RAINFOREST_RESIN;10002;0;9996;2;9995;21;10004;-2;10005;-21;;;10003.0;499.0
-1;23700;KELP;2023;2;2022;21;;;2025;-7;2026;-23;;;2024.0;499.0
-1;23800;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;498.0
-1;23800;KELP;2024;0;2022;30;;;2026;-30;;;;;2025.0;498.0
-1;23900;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;505.5
-1;23900;KELP;2025;0;2023;1;2022;30;2026;-30;;;;;2025.5;505.5
-1;24000;RAINFOREST_RESIN;9998;9;9995;29;;;10005;-29;;;;;10001.5;492.0
-1;24000;KELP;2022;29;;;;;2026;-29;;;;;2024.0;492.0
-1;24100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;-1;10005;-25;;;10000.0;516.0
-1;24100;KELP;2023;1;2022;25;;;2025;-3;2026;-26;;;2024.0;516.0
-1;24200;RAINFOREST_RESIN;9996;2;9995;28;;;10002;-6;10004;-2;10005;-28;9999.0;509.0
-1;24200;KELP;2023;30;;;;;2026;-30;;;;;2024.5;509.0
-1;24300;RAINFOREST_RESIN;9996;2;9995;24;;;10002;-1;10004;-2;10005;-24;9999.0;509.0
-1;24300;KELP;2023;26;;;;;2026;-26;;;;;2024.5;509.0
-1;24400;RAINFOREST_RESIN;10002;0;9998;4;9996;1;10004;-1;10005;-21;;;10003.0;577.5
-1;24400;KELP;2025;0;2023;22;;;2026;-22;;;;;2025.5;577.5
-1;24500;RAINFOREST_RESIN;10002;0;9996;1;9995;25;10004;-1;10005;-25;;;10003.0;557.0
-1;24500;KELP;2022;26;;;;;2026;-26;;;;;2024.0;557.0
-1;24600;RAINFOREST_RESIN;9995;24;;;;;9998;-4;10005;-24;;;9996.5;461.0
-1;24600;KELP;2022;24;;;;;2024;-4;2026;-24;;;2023.0;461.0
-1;24700;RAINFOREST_RESIN;9995;25;;;;;10005;-25;;;;;10000.0;532.5
-1;24700;KELP;2023;25;;;;;2026;-25;;;;;2024.5;532.5
-1;24800;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;525.0
-1;24800;KELP;2022;23;;;;;2026;-23;;;;;2024.0;525.0
-1;24900;RAINFOREST_RESIN;10002;0;9996;1;9995;22;10004;-1;10005;-22;;;10003.0;577.0
-1;24900;KELP;2024;0;2022;23;;;2026;-23;;;;;2025.0;577.0
-1;25000;RAINFOREST_RESIN;9995;23;;;;;10005;-23;;;;;10000.0;532.5
-1;25000;KELP;2023;23;;;;;2026;-23;;;;;2024.5;532.5
-1;25100;RAINFOREST_RESIN;10002;0;9995;25;;;10005;-25;;;;;10003.5;556.0
-1;25100;KELP;2022;25;;;;;2024;-8;2026;-25;;;2023.0;556.0
-1;25200;RAINFOREST_RESIN;9996;1;9995;24;;;9998;-10;10004;-1;10005;-24;9997.0;488.0
-1;25200;KELP;2023;1;2022;24;;;2025;-3;2026;-25;;;2024.0;488.0
-1;25300;RAINFOREST_RESIN;9996;2;9995;22;;;10004;-2;10005;-22;;;10000.0;548.0
-1;25300;KELP;2023;4;2022;22;;;2026;-24;;;;;2024.5;548.0
-1;25400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;-1;10005;-29;;;10000.0;560.0
-1;25400;KELP;2025;0;2023;30;;;2026;-30;;;;;2025.5;560.0
-1;25500;RAINFOREST_RESIN;9996;1;9995;20;;;9998;-12;10002;-9;10004;-1;9997.0;487.0
-1;25500;KELP;2022;21;;;;;2025;-21;;;;;2023.5;487.0
-1;25600;RAINFOREST_RESIN;9996;1;9995;22;;;10002;-7;10004;-1;10005;-22;9999.0;541.0
-1;25600;KELP;2023;31;;;;;2026;-23;;;;;2024.5;541.0
-1;25700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;-2;10005;-30;;;10000.0;568.0
-1;25700;KELP;2023;32;;;;;2025;-6;2026;-32;;;2024.0;568.0
-1;25800;RAINFOREST_RESIN;10002;0;9995;24;;;10005;-24;;;;;10003.5;640.0
-1;25800;KELP;2023;23;;;;;2026;-24;;;;;2024.5;640.0
-1;25900;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;580.5
-1;25900;KELP;2023;25;;;;;2026;-25;;;;;2024.5;580.5
-1;26000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;584.0
-1;26000;KELP;2023;22;;;;;2026;-29;;;;;2024.5;584.0
-1;26100;RAINFOREST_RESIN;9998;7;9995;20;;;10005;-20;;;;;10001.5;609.5
-1;26100;KELP;2023;20;;;;;2026;-20;;;;;2024.5;609.5
-1;26200;RAINFOREST_RESIN;9996;1;9995;22;;;10004;-1;10005;-22;;;10000.0;584.0
-1;26200;KELP;2023;23;;;;;2026;-23;;;;;2024.5;584.0
-1;26300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;-2;10004;-1;10005;-29;9997.0;532.0
-1;26300;KELP;2023;30;;;;;2026;-30;;;;;2024.5;532.0
-1;26400;RAINFOREST_RESIN;9995;22;;;;;10005;-22;;;;;10000.0;586.5
-1;26400;KELP;2023;27;;;;;2026;-22;;;;;2024.5;586.5
-1;26500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;586.5
-1;26500;KELP;2023;24;;;;;2026;-24;;;;;2024.5;586.5
-1;26600;RAINFOREST_RESIN;9996;2;9995;28;;;9998;-2;10004;-2;10005;-28;9997.0;531.5
-1;26600;KELP;2023;36;;;;;2026;-30;;;;;2024.5;531.5
-1;26700;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;-1;10005;-23;;;10001.0;599.0
-1;26700;KELP;2023;24;;;;;2025;-6;2026;-24;;;2024.0;599.0
-1;26800;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;605.0
-1;26800;KELP;2025;0;2023;30;;;2026;-30;;;;;2025.5;605.0
-1;26900;RAINFOREST_RESIN;10002;0;9995;30;;;10005;-30;;;;;10003.5;654.5
-1;26900;KELP;2023;29;;;;;2026;-30;;;;;2024.5;654.5
-1;27000;RAINFOREST_RESIN;9995;28;;;;;10002;-1;10005;-28;;;9998.5;564.5
-1;27000;KELP;2023;30;;;;;2026;-28;;;;;2024.5;564.5
-1;27100;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;591.5
-1;27100;KELP;2023;27;;;;;2026;-24;;;;;2024.5;591.5
-1;27200;RAINFOREST_RESIN;9998;2;9995;21;;;10005;-21;;;;;10001.5;610.0
-1;27200;KELP;2023;21;;;;;2025;-2;2026;-21;;;2024.0;610.0
-1;27300;RAINFOREST_RESIN;9996;2;9995;29;;;10004;-2;10005;-29;;;10000.0;607.5
-1;27300;KELP;2025;0;2023;31;;;2026;-31;;;;;2025.5;607.5
-1;27400;RAINFOREST_RESIN;9995;21;;;;;10005;-21;;;;;10000.0;592.5
-1;27400;KELP;2023;21;;;;;2026;-21;;;;;2024.5;592.5
-1;27500;RAINFOREST_RESIN;9996;1;9995;22;;;10004;-1;10005;-22;;;10000.0;585.0
-1;27500;KELP;2023;23;;;;;2025;-6;2026;-23;;;2024.0;585.0
-1;27600;RAINFOREST_RESIN;9998;5;9995;24;;;10005;-24;;;;;10001.5;619.5
-1;27600;KELP;2023;30;;;;;2026;-24;;;;;2024.5;619.5
-1;27700;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;592.5
-1;27700;KELP;2023;19;;;;;2026;-24;;;;;2024.5;592.5
-1;27800;RAINFOREST_RESIN;9998;9;9996;2;9995;26;10004;-2;10005;-26;;;10001.0;604.0
-1;27800;KELP;2023;28;;;;;2025;-3;2026;-28;;;2024.0;604.0
-1;27900;RAINFOREST_RESIN;9996;2;9995;27;;;10002;-4;10004;-2;10005;-27;9999.0;588.0
-1;27900;KELP;2025;0;2023;29;;;2026;-29;;;;;2025.5;588.0
-1;28000;RAINFOREST_RESIN;9998;2;9995;28;;;10005;-28;;;;;10001.5;621.0
-1;28000;KELP;2023;28;;;;;2026;-28;;;;;2024.5;621.0
-1;28100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;-2;10005;-24;;;10000.0;594.0
-1;28100;KELP;2023;26;;;;;2026;-26;;;;;2024.5;594.0
-1;28200;RAINFOREST_RESIN;9996;1;9995;25;;;9998;-4;10004;-1;10005;-25;9997.0;527.0
-1;28200;KELP;2023;26;;;;;2025;-10;2026;-1;2027;-25;2024.0;527.0
-1;28300;RAINFOREST_RESIN;9996;1;9995;23;;;10004;-1;10005;-23;;;10000.0;575.5
-1;28300;KELP;2023;24;;;;;2024;-8;2027;-24;;;2023.5;575.5
-1;28400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;-2;10005;-23;;;10000.0;611.0
-1;28400;KELP;2023;24;;;;;2027;-25;;;;;2025.0;611.0
-1;28500;RAINFOREST_RESIN;9998;10;9995;23;;;10005;-23;;;;;10001.5;641.0
-1;28500;KELP;2023;23;;;;;2027;-23;;;;;2025.0;641.0
-1;28600;RAINFOREST_RESIN;10002;0;9996;2;9995;21;10004;-2;10005;-21;;;10003.0;638.0
-1;28600;KELP;2023;23;;;;;2025;-16;2027;-23;;;2024.0;638.0
-1;28700;RAINFOREST_RESIN;9995;30;;;;;10005;-30;;;;;10000.0;613.0
-1;28700;KELP;2023;30;;;;;2027;-30;;;;;2025.0;613.0
-1;28800;RAINFOREST_RESIN;9995;27;;;;;10005;-27;;;;;10000.0;629.0
-1;28800;KELP;2024;27;;;;;2027;-27;;;;;2025.5;629.0
-1;28900;RAINFOREST_RESIN;9998;7;9996;1;9995;21;10004;-1;10005;-21;;;10001.0;648.0
-1;28900;KELP;2024;26;;;;;2027;-22;;;;;2025.5;648.0
-1;29000;RAINFOREST_RESIN;9995;24;;;;;10005;-24;;;;;10000.0;661.5
-1;29000;KELP;2024;23;;;;;2027;-24;;;;;2025.5;661.5
-1;29100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;-2;10005;-26;;;10000.0;661.5
-1;29100;KELP;2024;31;;;;;2027;-28;;;;;2025.5;661.5
-1;29200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;-1;10005;-30;;;10000.0;694.0
-1;29200;KELP;2026;0;2024;31;;;2027;-31;;;;;2026.5;694.0
-1;29300;RAINFOREST_RESIN;9996;2;9995;30;;;10002;-3;10004;-2;10005;-30;9999.0;635.0
-1;29300;KELP;2024;32;;;;;2026;-2;2027;-32;;;2025.0;635.0
-1;29400;RAINFOREST_RESIN;10002;0;9996;1;9995;25;10004;-1;10005;-25;;;10003.0;694.5
-1;29400;KELP;2024;25;;;;;2027;-26;;;;;2025.5;694.5
-1;29500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;-2;10005;-27;;;10000.0;664.5
-1;29500;KELP;2024;31;;;;;2027;-29;;;;;2025.5;664.5
-1;29600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;-2;10005;-28;;;10000.0;631.5
-1;29600;KELP;2024;2;2023;28;;;2025;-3;2027;-30;;;2024.5;631.5
-1;29700;RAINFOREST_RESIN;9996;1;9995;25;;;10002;-4;10004;-1;10005;-25;9999.0;655.0
